STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2024,,41507,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2023,,41001,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2022,,40146,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2021,,41037,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2020,,40463,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2019,,40482,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2018,,39625,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2017,,38934,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2016,,38638,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2015,,38137,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2014,,37665,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2013,,37938,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2012,,38235,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2011,,38473,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2010,,38283,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2009,,37355,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2008,,37220,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2007,,36563,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2006,,35573,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2005,,34999,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2004,,34605,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,59596.576,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,59420.701,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,60104.436,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,62132.388,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,60043.151,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,59719.832,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,58869.605,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,58437.299,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,58774.142,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,58263.321,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,57810.162,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,57831.072,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,58413.308,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,58367.329,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,58350.533,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2009,,57554.528,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,57062.003,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2007,,56578.255,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2006,,55832.155,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,54699.991,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2004,,57299.261,,A,Normal value,0,Units,2,Two,2024,"
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,78.829,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,76.936,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2007,,76.006,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2006,,75.439,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,74.578,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2004,,73.847,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,79.989,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,80.184,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,78.72,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,78.557,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,78.935,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,78.046,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,75.911,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,75.08,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,74.718,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,74.824,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,75.035,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,75.585,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,75.373,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,74.62,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_1,Employment rate,PT_POP_Y25T64,Percentage of population aged 25-64 years,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2009,,75.199,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,1.554012423,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,1.7607679,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,1.6323355521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,1.4879224473,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,1.7699096983,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,1.2452756151,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,1.2445568091,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,1.6811855441,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,2.1636923556,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,2.3554978158,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,2.3599537849,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,1.9900310881,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,1.7392245646,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,1.6633440078,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,1.9927914247,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2009,,1.3802702089,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,1.1514486581,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2007,,1.5686808511,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2006,,1.8326444662,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,1.9814009112,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2004,,1.9298149254,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2024,,95.4165484539,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,FIN,Finland,7_1,Social support,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2023,,95.4165484539,,A,Normal value,0,Units,2,Two,,
